Student_ID,Age,Gender,Education_Level,Stream,Specialization,Attendance_Percentage,CGPA,Semester_Marks_Percent,Internal_Marks,Practical_Marks,Project_Score,Lab_Score,Assignment_Score,Competition_Participation_Count,Olympiad_Participation,Hackathons_Count,Internships_Count,Research_Experience,Volunteer_Activities,Club_Activities,Leadership,Communication,Confidence,Creativity,Problem_Solving,Critical_Thinking,Adaptability,Teamwork,Decision_Making,Time_Management,Curiosity,Analytical_Thinking,Stress_Management,Self_Learning,Persistence,Interests,Skills,Certifications,Recommended_Career
STU127834,27,Male,Postgraduate,MTech/ME,AI and Machine Learning,89.9,10,71.8,66.6,84.9,99.6,76.8,69.5,1,No,3,2,No,No,No,7,8,8,7,8,8,6,7,7,8,8,8,5,8,6,Embedded Systems|Alternative Medicine|Open Source Contribution,Data Analysis:Expert|Adaptability:Advanced|Teamwork:Advanced,Scrum Alliance Certified ScrumMaster (CSM)|NPTEL - Data Structures and Algorithms|NPTEL - Programming in Python,Prompt Engineer
STU127835,21,Female,Professional Degree,Professional Degree,Cost and Management Accountant (CMA),88.8,7.8,,,86.3,87.8,85.9,85.9,1,No,0,1,Yes,Yes,No,9,6,6,6,5,5,8,7,7,7,7,7,2,7,6,Taxation|Entrepreneurship|Business Strategy,QuickBooks:Advanced|Brand Management:Expert|Financial Analysis:Advanced|Zoho CRM:Intermediate|Public Relations:Intermediate|Inventory Management:Expert|Digital Marketing:Expert|Content Marketing:Intermediate|Negotiation:Expert|Email Marketing:Expert|Self Learning:Intermediate|Time Management:Beginner,None,Production Engineer
STU127836,17,Female,ITI,ITI,Electrician,96.2,9.2,59.3,54.7,71.2,76.1,61.7,47.9,6,No,0,3,No,No,Yes,7,7,5,6,5,7,7,7,3,7,7,3,6,4,6,Automobile Repair|Tailoring|Carpentry|Electrical Repair|Welding|Cooking,Plumbing:Advanced|Leadership:Beginner|Teamwork:Advanced|Active Listening:Intermediate|Stress Management:Intermediate|Ethical Reasoning:Intermediate,National Trade Certificate (NCVT/SCVT)|Skill India Certified - Welder|Skill India Certified - Electrician|Skill India Certified - Automobile Technician,Welder
STU127837,20,Male,Undergraduate,BTech/BE,Chemical Engineering,94.4,9.22,73.5,,80.7,79.9,75.3,,0,Yes,3,2,Yes,Yes,Yes,7,6,7,7,7,5,7,6,6,7,8,7,6,5,4,Cruise and Aviation Hospitality|Mechatronics|Structural Design|Industrial Automation,Lean Manufacturing:Advanced|ANSYS:Expert|Conflict Resolution:Intermediate|Stress Management:Intermediate|Time Management:Intermediate|Self Learning:Intermediate,None,Safety Engineer
STU127838,21,Male,Postgraduate,MTech/ME,VLSI Design,96.5,,59,,67.4,63.7,61.8,,3,No,1,1,No,No,No,8,5,6,6,3,7,6,5,2,4,6,4,5,5,5,Mechatronics|Electronics|Drones|Structural Design|Surveying|Automobiles,SolidWorks:Expert|Vibration Analysis:Intermediate|Structural Analysis:Intermediate|Robotics Programming:Advanced|Project Estimation:Advanced|Welding:Advanced|Building Information Modelling (BIM):Advanced|Resilience:Intermediate|Self Learning:Intermediate|Presentation Skills:Intermediate,NPTEL - Thermodynamics,Electronics Engineer
STU127839,28,Male,Postgraduate,MSc,Biotechnology,78.3,8.1,54.6,,45.3,93,46.2,54.9,2,No,0,5,Yes,No,Yes,6,8,8,6,7,7,6,8,6,4,6,5,7,4,6,Biology|Mathematics|Astronomy|Environment|Space Exploration|Meteorology|Chemistry|Scientific Writing,Remote Sensing:Advanced|Bioinformatics Tools:Expert|Chromatography:Advanced|Spectroscopy:Advanced|Statistical Analysis:Expert|Sample Preparation:Expert|Instrumentation:Expert|Adaptability:Intermediate|Active Listening:Beginner|Conflict Resolution:Intermediate|Leadership:Intermediate|Self Learning:Intermediate,None,Procurement Manager
STU127840,21,Female,Undergraduate,BDS,Dental Surgery,,,72.2,,71.4,70.2,72.7,83.8,6,No,0,0,Yes,No,No,5,7,6,6,6,9,5,8,6,8,6,5,4,5,6,Genetics|Alternative Medicine|Fitness and Wellness|Culture and Heritage,Clinical Assessment:Intermediate|Nursing Procedures:Expert|First Aid and CPR:Intermediate|Emergency Response:Advanced|Vaccination Administration:Expert|Vital Signs Monitoring:Expert|Patient Care:Advanced|Wound Care:Advanced|Delegation:Expert|Conflict Resolution:Advanced|Creativity:Intermediate|Teamwork:Beginner|Presentation Skills:Advanced,None,Public Health Officer
STU127841,18,Male,ITI,ITI,Computer Operator and Programming Assistant,82,9.47,77.6,74.1,,83.9,89.8,86.6,2,No,1,1,No,Yes,Yes,,,,,,,,,,,,,,,,Cloud Computing|Computer Networking,Python:Advanced|Big Data (Hadoop/Spark):Advanced|Flask:Expert|PyTorch:Advanced|Linux:Advanced|Decision Making:Intermediate|Problem Solving:Advanced|Communication:Intermediate|Self Learning:Intermediate|Innovation Mindset:Intermediate,Google UX Design Certificate|AWS Certified Machine Learning - Specialty|NPTEL - Programming in Python|AWS Certified Developer - Associate|Microsoft Office Specialist,Technical Support Engineer
STU127842,23,Male,Postgraduate,MSc,Physics,92.5,5.86,71.1,71.1,89.8,70.1,98,71.9,1,No,0,0,No,No,Yes,5,6,3,7,7,6,5,5,5,3,8,4,5,4,5,Nanotechnology,Bioinformatics Tools:Intermediate|Research Methodology:Expert|Spectroscopy:Intermediate|Laboratory Skills:Beginner|Instrumentation:Advanced|Creativity:Beginner|Adaptability:Beginner,Certificate in GIS and Remote Sensing,Biotechnologist
STU127843,24,Male,Postgraduate,MTech/ME,VLSI Design,91.8,7.85,,76.9,81.6,66.9,86.5,94.4,0,No,2,1,Yes,No,Yes,6,5,5,4,6,5,7,6,3,5,4,7,4,4,4,Electrical Repair|Drones|Surveying|Renewable Energy,Non-Destructive Testing:Intermediate|Revit:Intermediate|Vehicle Diagnostics:Beginner|Quality Control:Intermediate|Robotics Programming:Intermediate|Project Estimation:Intermediate|AutoCAD:Intermediate|CNC Programming:Intermediate|Construction Management:Intermediate|ANSYS:Beginner|Creativity:Beginner|Stress Management:Intermediate|Conflict Resolution:Beginner|Leadership:Intermediate,Autodesk Certified User - AutoCAD|NPTEL - Thermodynamics|Autodesk Certified Professional - Inventor,Manufacturing Engineer
STU127844,16,Female,ITI,ITI,Automobile Mechanic,87.4,9.16,80.9,80.5,85,64.7,76.2,85.4,3,No,0,1,No,No,No,4,7,7,8,8,7,6,6,8,6,8,9,5,5,6,Automobile Repair|Electrical Repair|Carpentry,Welding Techniques:Intermediate|Plumbing:Intermediate|Tailoring and Stitching:Expert|Refrigeration and AC Repair:Advanced|Decision Making:Advanced|Conflict Resolution:Advanced|Problem Solving:Expert|Networking (Professional):Expert,National Trade Certificate (NCVT/SCVT)|Skill India Certified - Welder,Electrician
STU127845,23,Female,Postgraduate,MPharm,Pharmacy,72.4,10,84.9,86,100,59.7,95.6,82.8,8,No,0,0,No,No,No,7,8,6,7,5,10,6,6,5,7,8,8,5,6,9,Surgery|Public Health|Nursing Care|Alternative Medicine|Dentistry|Nutrition and Diet|Human Anatomy|First Aid,Laboratory Techniques:Expert|Ayurvedic Treatment Knowledge:Advanced|Scientific Writing:Expert|Biostatistics:Intermediate|Critical Thinking:Intermediate|Networking (Professional):Intermediate|Conflict Resolution:Intermediate|Innovation Mindset:Advanced,None,Cardiologist
STU127846,26,Female,Postgraduate,MA,Economics,85.6,8.04,70.3,56.5,78.7,89.4,72.6,68.6,0,No,0,3,No,No,No,7,6,5,6,4,5,6,10,7,7,5,6,5,6,7,Blockchain|Reading|Philosophy,Museum Curation:Expert|Archival Research:Intermediate|Oral History Documentation:Advanced|Qualitative Research:Advanced|Communication:Intermediate|Creativity:Beginner|Presentation Skills:Advanced,TEFL/TESOL Certification,Psychologist
STU127847,23,Female,Undergraduate,BDes,Animation,70.4,,100,100,100,84.4,84.5,94.8,4,No,0,2,Yes,Yes,No,10,8,10,8,9,8,6,8,8,8,10,10,9,5,8,Photography|Animation|Product Design|Graphic Design,SketchUp:Expert|Rhino 3D:Expert|Photography (DSLR):Advanced|Animation (2D/3D):Expert|Set Design:Expert|Figma:Expert|Resilience:Advanced|Critical Thinking:Expert|Communication:Advanced|Adaptability:Intermediate,None,Motion Graphics Designer
STU127848,21,Female,ITI,ITI,Electrician,92.4,9.03,74,95.5,74.9,89.8,72.3,70.3,5,No,0,0,No,Yes,Yes,8,6,6,7,4,7,7,7,7,4,6,8,8,6,7,Tailoring|Electrical Repair|Plumbing,Machine Operation:Advanced|Tailoring and Stitching:Advanced|Carpentry:Expert|Electrical Wiring:Advanced|Welding Techniques:Advanced|Cultural Sensitivity:Advanced|Critical Thinking:Advanced|Communication:Advanced,National Trade Certificate (NCVT/SCVT)|Skill India Certified - Electrician|Skill India Certified - Welder|Skill India Certified - Automobile Technician,CNC Operator
STU127849,14,Female,Class 9,General,NA,87.7,7.46,72.9,64.7,71.1,93,73.8,,3,Yes,0,,,No,Yes,7,7,7,7,8,5,9,8,9,8,7,8,10,6,10,Archaeology|Poetry|Philosophy,Communication:Intermediate|Teamwork:Beginner|Stress Management:Advanced,None,HVAC Engineer
STU127850,27,Male,Postgraduate,MSc,Environmental Science,74.2,7.05,50.5,49,52.7,74.8,52,42.1,5,No,0,0,No,No,No,6,5,5,4,8,6,7,6,4,7,5,6,5,5,4,Geology|Biology|Physics|Oceanography,GIS Mapping:Intermediate|Microscopy:Beginner|Chromatography:Advanced|Spectroscopy:Advanced|Climate Modelling:Intermediate|Scientific Writing:Intermediate|Instrumentation:Advanced|Teamwork:Advanced|Leadership:Intermediate|Communication:Beginner|Resilience:Advanced,Certificate in GIS and Remote Sensing|Coursera - Climate Change Science,Statistician
STU127851,16,Male,ITI,ITI,Computer Operator and Programming Assistant,84.5,7.28,77.1,77.7,70.8,78.4,68.6,76.7,0,No,1,2,No,No,No,6,7,7,5,8,5,6,5,9,5,6,5,6,7,5,Machine Learning|Quantum Computing,Agile/Scrum:Advanced|WordPress:Expert|Decision Making:Advanced|Conflict Resolution:Expert|Emotional Intelligence:Intermediate|Communication:Beginner,None,Technical Support Engineer
STU127852,22,Female,Undergraduate,BTech/BE,Civil Engineering,88,7.2,71.2,79.6,69.7,78.2,73.3,74.5,1,No,1,1,No,No,Yes,5,6,4,8,6,6,5,7,9,7,5,6,7,4,7,Aeronautics|Drones|Structural Design|Renewable Energy,Surveying Instruments:Intermediate|Structural Analysis:Advanced|Ethical Reasoning:Beginner|Innovation Mindset:Intermediate|Time Management:Intermediate|Teamwork:Intermediate,None,Instrumentation Engineer
STU127853,21,Female,ITI,ITI,Plumber,77.3,8.01,66.9,66.7,73.4,100,86.7,81.3,1,No,0,0,No,No,No,5,4,6,4,4,3,4,5,6,6,4,4,6,5,5,Tailoring|Automobile Repair,Tool and Die Making:Intermediate|Plumbing:Intermediate|Tailoring and Stitching:Advanced|Self Learning:Beginner|Innovation Mindset:Advanced|Creativity:Intermediate|Conflict Resolution:Intermediate,Skill India Certified - Electrician|National Trade Certificate (NCVT/SCVT),Welder
STU127854,22,Male,Undergraduate,BA,English,82,7.29,79.6,83.8,82.5,68.4,83.8,82.4,2,No,0,1,No,No,No,5,6,5,9,8,7,5,6,2,5,7,7,6,6,5,Reading,Counselling Techniques:Intermediate|Policy Analysis:Expert|Ghostwriting:Intermediate|Time Management:Expert|Conflict Resolution:Advanced|Resilience:Advanced|Adaptability:Advanced,None,Philosopher/Academic
STU127855,18,Female,Higher Secondary,Vocational,IT/ITES,75.7,9,73,64.6,79.5,73.7,91.6,63.5,2,No,0,,No,Yes,No,8,6,7,6,5,6,5,6,9,7,6,6,5,7,7,App Development|Quantum Computing|Competitive Programming|Software Testing|Open Source Contribution,Computer Vision:Expert|Agile/Scrum:Advanced|React:Intermediate|Deep Learning:Advanced|CSS:Advanced|Data Analysis:Advanced|Active Listening:Intermediate|Adaptability:Expert|Persuasion:Intermediate|Innovation Mindset:Intermediate,Postman API Fundamentals Certification|Certified Ethical Hacker (CEH),Front-End Developer
STU127856,26,Male,Postgraduate,MBA,Business Analytics,85.1,8.16,78.7,75.3,86.9,89.9,92.2,66.6,2,No,0,0,No,No,Yes,5,5,7,5,7,6,7,8,6,8,6,8,6,7,5,Investment|Banking|Business Strategy|Stock Market|Taxation|Human Resources|Supply Chain,Brand Management:Intermediate|Zoho CRM:Intermediate|SAP:Intermediate|Business Valuation:Intermediate|Taxation Knowledge:Advanced|Stress Management:Intermediate|Emotional Intelligence:Advanced|Leadership:Intermediate,Certified Financial Planner (CFP),Product Manager (Business)
STU127857,23,Male,Postgraduate,MBA,Operations,76.9,6.26,62.6,63.3,72.4,53.7,73.9,66.7,1,No,0,1,Yes,Yes,Yes,7,6,7,6,4,6,7,5,5,6,6,7,7,5,5,Investment|Digital Marketing|Marketing|Journalism,Financial Modelling:Intermediate|Inventory Management:Beginner|Google Ads:Advanced|Investment Analysis:Intermediate|Vendor Management:Intermediate|Cost-Benefit Analysis:Intermediate|SEO:Intermediate|Taxation Knowledge:Intermediate|Ethical Reasoning:Beginner|Presentation Skills:Beginner|Critical Thinking:Intermediate|Persuasion:Intermediate,HubSpot Content Marketing Certification|Certificate in Digital Marketing (IIM/NMIMS)|NPTEL - Business Analytics,Bank PO/Clerk
STU127858,23,Male,Professional Degree,Professional Degree,Chartered Accountant (CA),79.4,6.54,,68.6,83.4,44.2,85.1,66.5,0,No,0,1,Yes,No,Yes,4,6,5,4,4,5,3,9,7,4,7,6,5,6,6,Investment|Banking|Business Strategy|Taxation|Stock Market|Entrepreneurship|Economics|Marketing|Culture and Heritage,Investment Analysis:Intermediate|Email Marketing:Intermediate|Conflict Resolution:Beginner|Time Management:Beginner,HubSpot Inbound Marketing Certification,Operations Manager
STU127859,25,Female,Postgraduate,MSc,Data Science,83.6,6.71,50.4,50.7,41.5,60.2,44.1,48.4,3,No,0,0,No,No,Yes,5,6,3,4,3,5,5,3,3,4,4,5,4,4,3,Research|Philosophy|Astronomy|Oceanography|Environment|Physics|Space Exploration|Chemistry|Nanotechnology,Bioinformatics Tools:Beginner|Research Methodology:Advanced|Seismology Basics:Beginner|Chromatography:Beginner|Spectroscopy:Intermediate|Laboratory Skills:Beginner|Chemical Analysis:Beginner|Critical Thinking:Beginner|Teamwork:Beginner|Communication:Beginner,None,UI/UX Designer
STU127860,18,Female,Higher Secondary,Humanities,"History, Political Science, Economics",99.8,8.86,77.1,76.7,78.5,83.4,78.9,68.6,5,No,0,,No,No,No,6,6,7,7,7,8,6,9,3,8,7,6,7,9,9,Archaeology|Public Speaking|Reading|History,Ghostwriting:Advanced|Resilience:Advanced|Ethical Reasoning:Intermediate,Certificate in Creative Writing (British Council)|Certificate in Public Policy (Takshashila)|Certificate in Spanish Language (DELE)|NPTEL - Indian History and Culture,Principal/Administrator
STU127861,21,Female,ITI,ITI,Draughtsman Civil,81.2,4.85,54.9,65.4,50.4,68.7,54.5,59.7,1,No,1,0,No,No,No,4,4,6,6,6,4,7,3,2,5,3,5,3,4,5,Surveying|Construction Technology,Estimation and Costing:Beginner|Lean Manufacturing:Intermediate|Machining:Intermediate|Communication:Intermediate|Presentation Skills:Expert|Emotional Intelligence:Beginner|Active Listening:Beginner,None,Chemical Engineer
STU127862,20,Female,Undergraduate,BPharm,Pharmacy,76.7,7.82,51.6,52.4,50,83.1,42.6,50.5,3,No,0,2,No,No,No,5,8,5,6,6,4,5,5,5,4,5,9,4,5,7,Public Health|Nursing Care|Alternative Medicine|Fitness and Wellness|Defence Services,Biostatistics:Intermediate|Radiology Techniques:Intermediate|Surgical Assistance:Advanced|Blood Bank Procedures:Advanced|Genetic Analysis:Expert|Self Learning:Intermediate|Adaptability:Intermediate,None,Nurse
STU127863,23,Female,Postgraduate,MBA,Operations,78.2,8.61,87.9,76.5,100,89.1,,80.9,2,No,0,1,No,No,No,,,,,,,,,,,,,,,,Investment|Banking|Stock Market|Supply Chain|Retail|Startups|Accounting,Stock Trading:Advanced|Payroll Management:Intermediate|Social Media Marketing:Intermediate|SEM:Intermediate|Digital Marketing:Advanced|Business Valuation:Advanced|Content Marketing:Expert|SEO:Expert|Presentation Skills:Advanced|Problem Solving:Intermediate|Conflict Resolution:Advanced|Networking (Professional):Advanced|Delegation:Intermediate,Zoho Finance Certification|Chartered Financial Analyst (CFA) Level 1|Certified Financial Planner (CFP)|Certificate in Digital Marketing (IIM/NMIMS),NLP Engineer
STU127864,20,Male,Diploma,Diploma Hospitality,Hotel Management,76,8.85,73.9,72.7,78,71.3,63.3,76,3,Yes,0,,No,Yes,No,8,7,8,6,6,6,7,6,7,7,6,6,7,4,6,Tourism|Baking,Hotel Front Office Operations:Expert|Food and Beverage Service:Expert|Event Planning:Intermediate|Baking:Intermediate|Cooking:Intermediate|Innovation Mindset:Intermediate|Delegation:Advanced|Problem Solving:Advanced|Networking (Professional):Intermediate,IATA Certification in Travel and Tourism|Certificate in Hotel Management (IHM),Cruise Staff
STU127865,24,Female,Postgraduate,MD/MS,General Medicine,73.1,7.16,78.4,80.9,,66.2,80.2,72.2,1,No,0,1,No,No,No,3,3,5,4,7,6,5,6,3,7,6,4,5,4,4,Genetics|Pharmacology|Animal Husbandry|Medicine|Dentistry|Human Anatomy|Fitness and Wellness|Biomedical Devices|First Aid,Vaccination Administration:Advanced|Anatomy Knowledge:Beginner|Electronic Health Records:Advanced|Physiotherapy Techniques:Advanced|Ayurvedic Treatment Knowledge:Advanced|Wound Care:Intermediate|Stress Management:Intermediate|Critical Thinking:Beginner|Emotional Intelligence:Beginner|Delegation:Advanced,None,Medical Lab Technician
STU127866,11,Female,Class 7,General,NA,80,7.24,73,73.5,65.4,,62.8,73.5,1,No,1,,,Yes,Yes,3,5,6,2,6,4,5,6,5,4,2,5,4,4,8,Philosophy,None,None,Dentist
STU127867,24,Female,Undergraduate,BSc,Physics,,8.62,67.6,75.3,72.3,76.5,68.9,66.5,2,No,0,0,No,No,Yes,6,7,8,4,7,5,4,3,7,3,4,4,6,5,4,Mathematics|Scientific Writing,Scientific Writing:Expert|Seismology Basics:Intermediate|Laboratory Skills:Advanced|Cultural Sensitivity:Intermediate|Communication:Intermediate|Creativity:Advanced|Time Management:Advanced|Networking (Professional):Intermediate,None,Lawyer/Advocate
STU127868,14,Female,Class 8,General,NA,85,8.53,73.7,77.1,,70.6,76.6,,2,No,0,,,Yes,No,5,6,4,6,6,5,6,6,6,5,5,7,6,5,5,History|Sociology,None,None,CNC Operator
STU127869,17,Female,Higher Secondary,Vocational,Healthcare,85.2,6.07,70.6,,73.7,79.9,73.1,70.5,3,No,1,,No,No,No,4,5,6,4,4,3,9,7,3,6,7,4,5,6,4,Pharmacology|Alternative Medicine|Medicine|Embedded Systems|Mental Health|Fitness and Wellness,Blood Bank Procedures:Expert|Nutrition Planning:Advanced|Rehabilitation Techniques:Advanced|Patient Care:Advanced|Presentation Skills:Advanced|Conflict Resolution:Intermediate|Ethical Reasoning:Advanced|Cultural Sensitivity:Intermediate|Resilience:Intermediate,None,Dentist
STU127870,24,Female,Undergraduate,BTech/BE,Artificial Intelligence,,6.48,68,58.8,60.9,62.4,55.9,54.7,0,No,0,0,No,No,No,6,6,2,6,6,5,4,6,7,4,6,4,4,5,7,UI/UX Design|Game Development|Data Science|Blockchain|Artificial Intelligence|Embedded Systems|Open Source Contribution,Shopify Development:Expert|LangChain:Expert|Delegation:Beginner|Adaptability:Beginner|Emotional Intelligence:Intermediate|Time Management:Beginner,freeCodeCamp - JavaScript Algorithms and Data Structures,Restaurant Manager
STU127871,21,Male,Diploma,Diploma Design,Fashion Design,85.2,7.41,80.4,70.8,85.5,83.8,79.8,,1,No,0,,No,No,Yes,8,7,8,6,7,8,9,6,7,7,5,6,5,8,6,Music|Painting|Interior Design|Drawing|Film Making,Canva:Intermediate|Video Editing:Advanced|Textile Printing:Intermediate|Photography (DSLR):Advanced|Set Design:Intermediate|Resilience:Advanced|Innovation Mindset:Advanced,Unity Certified Associate Game Developer,Interior Designer
STU127872,23,Female,Undergraduate,BSc,Chemistry,85.8,8.79,77.1,80.2,75.9,85.1,82.8,,2,No,0,3,No,No,No,9,8,8,6,9,10,7,7,6,9,7,7,6,5,7,Mathematics|Oceanography|Biology|Environment,Remote Sensing:Expert|Research Methodology:Expert|Chromatography:Expert|Statistical Analysis:Expert|Climate Modelling:Advanced|Scientific Writing:Beginner|Adaptability:Beginner|Time Management:Expert|Active Listening:Advanced|Emotional Intelligence:Intermediate,None,Public Relations Officer
STU127873,19,Female,ITI,ITI,Automobile Mechanic,74.3,8.03,67.8,68.2,65,,72.6,70.5,0,No,0,1,No,No,No,,,,,,,,,,,,,,,,Automobile Repair|Tailoring|Machine Operation|Carpentry|Electrical Repair|Welding|Plumbing,Machine Operation:Intermediate|Tool and Die Making:Intermediate|Refrigeration and AC Repair:Intermediate|Electrical Wiring:Advanced|Welding Techniques:Intermediate|Adaptability:Advanced|Communication:Beginner,None,Welder
STU127874,23,Female,Undergraduate,BTech/BE,Biomedical Engineering,85.3,9.07,,85.9,95.4,100,90.1,98.1,1,No,0,0,No,No,Yes,8,6,6,6,7,9,7,8,7,5,7,7,5,7,6,Politics|Nursing Care|Dentistry|Fitness and Wellness|Biomedical Devices|Mental Health|Genetics,Animal Handling:Advanced|Nursing Procedures:Expert|Medical Coding:Expert|Nutrition Planning:Advanced|Anatomy Knowledge:Advanced|Rehabilitation Techniques:Expert|Ayurvedic Treatment Knowledge:Advanced|Genetic Analysis:Expert|Networking (Professional):Expert|Adaptability:Intermediate|Time Management:Expert|Decision Making:Intermediate|Self Learning:Intermediate,NPTEL - Biomedical Instrumentation|Certified Nursing Assistant (CNA)|Coursera - Anatomy Specialization|Diploma in Medical Lab Technology|Certificate in Diabetes Education,Pharmacist
STU127875,24,Female,Postgraduate,MTech/ME,VLSI Design,80.9,8.38,,63.7,73.3,63.1,64.6,60.5,4,No,2,2,No,No,No,7,5,4,3,4,5,6,5,5,7,5,6,7,5,5,Drones|CAD Modelling|Automobiles|Renewable Energy,Thermodynamics Applications:Intermediate|Vehicle Diagnostics:Advanced|Quality Control:Intermediate|Renewable Energy Systems:Advanced|STAAD Pro:Expert|CNC Programming:Advanced|Boiler Operations:Advanced|CATIA:Advanced|Manufacturing Processes:Advanced|Active Listening:Beginner|Critical Thinking:Beginner,Autodesk Certified Professional - Revit|NPTEL - Fluid Mechanics and Hydraulic Machines,Marine Engineer
