student_id,career_id,career_name,career_domain,career_subdomain,career_cluster,age,class,stream,ability_match_component,interest_match_component,academic_match_component,learning_match_component,compatibility_score,compatibility_label
STU025292,CAR00164,Cloud Engineer Specialist 164,Engineering,Track 4,Cluster 14,16,12,Science-PCB,72.71,76.07,60.2,71.0,63.06,0
STU003185,CAR00311,Supply Chain Analyst Specialist 311,Finance,Track 1,Cluster 11,11,7,General,75.09,70.9,60.3,43.5,73.18,1
STU025183,CAR00303,Fashion Designer Specialist 303,Environment,Track 3,Cluster 3,13,7,General,76.0,69.99,73.6,55.6,75.27,1
STU021472,CAR01099,Sports Coach Specialist 1099,Defence & Security,Track 9,Cluster 19,16,10,General,57.56,81.45,66.0,80.9,76.15,1
STU009092,CAR01064,Automotive Engineer Specialist 1064,Aviation,Track 4,Cluster 14,16,10,General,67.89,67.78,53.1,82.3,61.04,0
STU030618,CAR00965,Chemical Engineer Specialist 965,Media & Communication,Track 5,Cluster 5,14,8,General,73.22,66.3,66.6,79.5,75.37,1
STU032433,CAR00732,Urban Planner Specialist 732,Healthcare,Track 2,Cluster 12,16,10,General,80.65,70.94,82.9,82.0,80.86,1
STU017669,CAR00728,Chemical Engineer Specialist 728,Skilled Trades,Track 8,Cluster 8,14,10,General,64.1,72.66,75.6,60.0,56.69,0
STU028938,CAR00812,Doctor Specialist 812,Engineering,Track 2,Cluster 2,15,11,Humanities,77.4,68.75,76.3,49.4,84.62,1
STU031326,CAR00825,Renewable Energy Engineer Specialist 825,Law,Track 5,Cluster 15,17,12,Commerce,73.64,65.62,84.9,89.5,78.35,1
STU029587,CAR00005,Cybersecurity Analyst,Agriculture,Track 5,Cluster 5,14,10,General,80.5,68.68,86.9,57.6,81.37,1
STU002634,CAR00017,Chemical Engineer,Psychology & Social Services,Track 7,Cluster 17,16,10,General,77.62,65.97,95.0,69.1,71.15,1
STU000268,CAR00064,UI UX Designer,Transportation,Track 4,Cluster 4,13,7,General,79.19,72.17,62.8,93.9,81.47,1
STU008637,CAR00391,LOGISTICS MANAGER SPECIALIST 391,Business,Track 1,Cluster 1,12,8,General,80.57,72.61,86.0,47.0,73.33,1
STU009671,CAR01060,Forestry Specialist Specialist 1060,Architecture & Construction,Track 10,Cluster 10,13,8,General,62.58,67.01,81.8,60.7,66.22,0
STU027796,CAR00107,Microbiologist Specialist 107,Skilled Trades,Track 7,Cluster 17,17,12,Commerce,76.08,76.79,79.3,76.3,71.94,1
STU020169,CAR00088,Mobile App Developer Specialist 88,Architecture & Construction,Track 8,Cluster 28,14,10,General,73.19,68.88,60.2,38.3,63.77,0
STU016265,CAR00314,Welder Specialist 314,Psychology & Social Services,Track 4,Cluster 14,19,12,Commerce,74.88,68.07,76.0,87.2,65.14,0
STU009719,CAR00677,Investment Analyst Specialist 677,Engineering,Track 7,Cluster 17,19,12,Commerce,81.65,75.61,94.4,96.9,88.45,1
STU021731,CAR01167,Public Relations Specialist Specialist 1167,Environment,Track 7,Cluster 27,15,10,General,63.59,81.05,87.3,78.7,67.62,0
STU028573,CAR00257,Architect Specialist 257,Finance,Track 7,Cluster 17,15,9,General,65.46,70.16,43.1,81.2,70.95,1
STU030565,CAR00245,Web Developer Specialist 245,Engineering,Track 5,Cluster 5,14,10,General,68.05,67.98,59.5,90.1,60.05,0
STU001992,CAR00695,Graphic Designer Specialist 695,Media & Communication,Track 5,Cluster 5,16,11,Science-PCM,60.55,73.23,79.7,56.5,65.9,0
STU010631,CAR00629,Electrician Specialist 629,Manufacturing,Track 9,Cluster 29,14,8,General,77.64,56.88,85.4,87.7,72.05,1
STU030539,CAR00087,Web Developer Specialist 87,Environment,Track 7,Cluster 27,15,10,General,82.85,66.67,80.5,84.1,78.03,1
STU023825,CAR00094,Electrical Engineer Specialist 94,Business,Track 4,Cluster 4,16,12,Science-PCB,83.89,62.77,66.4,69.3,74.96,1
STU025773,CAR00030,Geneticist,Healthcare,Track 10,Cluster 30,12,8,General,75.15,70.87,60.9,83.3,64.96,0
STU025836,CAR00475,Software Developer Specialist 475,Education,Track 5,Cluster 25,18,11,Science-PCM,79.96,74.77,62.2,52.2,70.82,1
STU028760,CAR00392,Electrician Specialist 392,Finance,Track 2,Cluster 2,15,10,General,77.31,86.4,91.4,71.1,78.43,1
STU010687,CAR01003,Counsellor Specialist 1003,Life Sciences,Track 3,Cluster 13,17,11,Science-PCB,76.6,72.13,75.1,54.1,73.66,1
STU008647,CAR00218,Journalist Specialist 218,Engineering,Track 8,Unknown,15,11,Science-PCB,85.2,83.02,88.1,70.0,91.36,1
STU004551,CAR01001,Education Consultant Specialist 1001,Engineering,Track 1,Cluster 11,12,7,General,73.54,76.77,88.4,86.1,92.57,1
STU008084,CAR00402,Database Administrator Specialist 402,Sports,Track 2,Cluster 12,14,10,General,80.28,79.66,83.1,69.1,73.45,1
STU028069,CAR00672,Marine Engineer Specialist 672,Sports,Track 2,Cluster 12,14,10,General,82.09,70.39,86.6,59.8,69.29,0
STU022141,CAR01020,Sports Coach Specialist 1020,Arts & Design,Track 10,CLUSTER 30,15,10,General,86.24,67.84,71.8,78.8,75.96,1
STU022474,CAR00887,Biomedical Engineer Specialist 887,Hospitality & Tourism,Track 7,Cluster 17,12,7,General,84.24,68.47,89.7,69.3,77.57,1
STU029539,CAR00421,Dentist Specialist 421,Education,Track 1,Cluster 1,14,8,General,69.18,70.0,66.6,39.6,67.55,0
STU021863,CAR00024,Physiotherapist,Sports,Track 4,Cluster 24,14,9,General,65.84,72.46,32.4,74.3,66.19,0
STU018987,CAR00805,Electrical Engineer Specialist 805,Fashion,Track 5,Cluster 25,13,7,General,80.71,74.65,48.0,90.3,78.0,1
STU024910,CAR00761,Lawyer Specialist 761,Agriculture,Track 1,Cluster 11,12,7,General,65.81,75.02,33.4,70.7,57.43,0
STU010665,CAR00352,Energy Analyst Specialist 352,Technology,Track 2,Cluster 22,12,8,General,76.04,78.36,72.6,65.3,82.08,1
STU000607,CAR00321,Cybersecurity Analyst Specialist 321,Sports,Track 1,Cluster 21,17,12,Humanities,67.49,71.76,85.5,63.5,66.64,0
STU022453,CAR00559,Cloud Engineer Specialist 559,Defence & Security,Track 9,Cluster 19,11,7,General,70.08,73.56,72.1,92.1,73.48,1
STU014767,CAR00122,Financial Analyst Specialist 122,Finance,Track 2,Cluster 2,11,7,General,78.47,72.45,60.8,94.3,72.66,1
STU008687,CAR00837,Entrepreneur Specialist 837,Research,Track 7,Cluster 27,16,11,Commerce,75.04,75.76,54.0,74.4,72.57,1
STU026398,CAR00989,Oceanographer Specialist 989,Psychology & Social Services,Track 9,Cluster 29,18,11,Science-PCM,72.2,64.78,70.1,91.7,67.81,0
STU002281,CAR00332,Electronics Engineer Specialist 332,Manufacturing,Track 2,Cluster 2,15,9,General,86.89,81.52,70.9,87.7,79.77,1
STU008441,CAR00466,Travel Consultant Specialist 466,Architecture & Construction,Track 6,Cluster 16,16,11,Commerce,67.44,81.73,84.8,82.0,75.36,1
STU028939,CAR00143,UI UX Designer Specialist 143,Manufacturing,Track 3,Cluster 23,14,8,General,62.71,73.83,86.1,73.1,74.07,1
STU004207,CAR00784,Sports Scientist Specialist 784,Technology,Track 4,Cluster 4,13,8,General,73.04,65.26,82.8,64.5,84.06,1
STU018527,CAR00456,Public Relations Specialist Specialist 456,Sports,Track 6,Cluster 6,12,7,General,72.28,71.66,93.0,86.9,77.51,1
STU022457,CAR01200,Electrical Engineer Specialist 1200,Marine,Track 10,Cluster 30,13,7,General,65.57,80.89,66.8,65.7,70.19,1
STU018208,CAR00715,Machine Learning Engineer Specialist 715,Business,Track 5,Cluster 25,16,12,Commerce,74.53,69.55,60.5,56.8,73.57,1
STU031717,CAR00904,Renewable Energy Engineer Specialist 904,Business,Track 4,Cluster 4,15,10,General,66.93,68.75,58.8,79.6,64.62,0
STU009205,CAR00423,Microbiologist Specialist 423,Government & Public Service,Track 3,Cluster 3,12,7,GENERAL,58.7,63.95,83.5,99.3,65.18,0
STU019734,CAR01084,Civil Services Officer Specialist 1084,Life Sciences,Track 4,Cluster 4,19,12,Science-PCB,61.75,76.25,76.9,69.4,67.03,0
STU021635,CAR01149,Financial Analyst Specialist 1149,Law,Track 9,Cluster 9,14,8,General,78.16,79.63,77.0,55.8,81.59,1
STU025207,CAR00084,Cybersecurity Analyst Specialist 84,Healthcare,Track 4,Cluster 24,15,9,General,82.95,76.35,76.5,74.8,85.52,1
STU021661,CAR00706,Supply Chain Analyst Specialist 706,Life Sciences,Track 6,Cluster 16,15,9,General,56.68,84.68,62.3,71.1,65.55,0
STU004558,CAR00724,Civil Engineer Specialist 724,Fashion,Track 4,Cluster 4,16,11,Commerce,86.64,83.18,51.7,44.3,78.0,1
STU015527,CAR00871,Data Scientist Specialist 871,Architecture & Construction,Track 1,Cluster 1,15,9,General,82.72,71.06,89.4,81.4,79.91,1
STU001729,CAR00038,Aviation Engineer,Aviation,Track 8,Cluster 8,12,7,General,77.29,83.16,48.7,87.6,74.45,1
STU001500,CAR00388,Sports Coach Specialist 388,Transportation,Track 8,Cluster 28,18,11,Science-PCB,71.58,76.33,62.9,89.4,75.4,1
STU025654,CAR00083,Machine Learning Engineer Specialist 83,Engineering,Track 3,Cluster 23,14,8,General,74.62,73.49,68.5,59.3,84.86,1
STU014151,CAR00828,Aviation Engineer Specialist 828,Government & Public Service,Track 8,Cluster 18,13,8,General,73.01,71.68,80.7,71.5,78.09,1
STU010466,CAR00990,Accountant Specialist 990,Government & Public Service,Track 10,Cluster 30,19,12,Science-PCB,79.75,77.26,82.7,59.8,78.14,1
STU000461,CAR01002,Psychologist Specialist 1002,Healthcare,Track 2,Cluster 12,16,10,General,70.72,71.15,77.6,85.1,76.89,1
STU000086,CAR00440,Investment Analyst Specialist 440,Manufacturing,Track 10,Cluster 20,11,7,GENERAL,73.24,75.03,81.4,92.4,76.9,1
STU017027,CAR00899,Geneticist Specialist 899,Manufacturing,Track 9,Cluster 29,17,12,Commerce,81.23,69.58,66.7,54.1,69.63,0
STU013689,CAR00912,Financial Analyst Specialist 912,Arts & Design,Track 2,Cluster 12,14,9,General,74.45,74.78,65.1,86.6,76.28,1
STU024271,CAR01016,Animator Specialist 1016,Psychology & Social Services,Track 6,Cluster 26,16,12,Science-PCB,74.19,69.2,64.5,82.7,59.38,0
STU028951,CAR01161,Counsellor Specialist 1161,Research,Track 1,Cluster 21,16,11,Commerce,72.75,72.07,71.5,70.5,68.98,0
STU026043,CAR00385,Chef Specialist 385,ARCHITECTURE & CONSTRUCTION,Track 5,Cluster 25,17,12,Science-PCB,78.05,80.46,58.5,85.8,77.58,1
STU027850,CAR00173,Electrical Engineer Specialist 173,Aviation,Track 3,Cluster 23,18,12,Humanities,66.46,77.56,68.4,52.7,76.13,1
STU013914,CAR01145,Pilot Specialist 1145,Aviation,Track 5,Cluster 5,11,7,General,73.24,79.75,78.4,78.0,73.05,1
STU025188,CAR00306,Chef Specialist 306,Energy,Track 6,Cluster 6,15,10,General,75.97,67.93,68.0,70.2,69.43,0
STU007942,CAR01036,Mobile App Developer Specialist 1036,Transportation,Track 6,Cluster 16,14,9,General,74.53,72.96,63.6,89.4,73.5,1
STU007965,CAR00943,Supply Chain Analyst Specialist 943,Logistics & Supply Chain,Track 3,Cluster 13,14,8,General,70.11,76.62,44.2,79.1,72.95,1
STU030817,CAR00386,Hotel Manager Specialist 386,Manufacturing,Track 6,Cluster 26,15,11,Humanities,69.22,70.36,65.2,67.8,74.96,1
STU018275,CAR00224,Fashion Designer Specialist 224,Manufacturing,Track 4,CLUSTER 14,13,8,General,80.21,77.16,71.6,91.7,76.38,1
STU021699,CAR00042,Accountant,Law,Track 2,Cluster 12,16,10,General,70.42,59.85,59.4,72.5,68.41,0
STU016546,CAR01055,Microbiologist Specialist 1055,Engineering,Track 5,Cluster 5,14,10,General,73.42,65.78,83.6,87.7,66.37,0
STU031308,CAR01005,Civil Services Officer Specialist 1005,Environment,Track 5,Cluster 15,12,7,General,68.86,73.1,93.9,56.6,69.39,0
STU032481,CAR00265,Microbiologist Specialist 265,Fashion,Track 5,Cluster 25,12,7,General,71.36,79.46,51.4,53.5,68.28,0
STU032878,CAR00510,ENERGY ANALYST SPECIALIST 510,Sports,Track 10,CLUSTER 30,16,11,Science-PCM,79.26,81.6,91.8,74.2,75.74,1
STU012929,CAR00133,Psychologist Specialist 133,Logistics & Supply Chain,Track 3,Cluster 13,13,7,General,62.4,76.12,89.5,69.9,79.01,1
STU032057,CAR00718,Database Administrator Specialist 718,Education,Track 8,Cluster 28,12,8,General,74.89,69.51,76.7,86.7,81.43,1
STU021496,CAR00064,UI UX Designer,Transportation,Track 4,Cluster 4,14,8,General,70.88,69.62,59.4,44.2,69.25,0
STU000965,CAR00183,Pharmacist Specialist 183,Arts & Design,Track 3,Cluster 3,19,12,Humanities,83.9,74.36,89.1,30.6,75.28,1
STU007682,CAR00839,Human Resources Specialist Specialist 839,Engineering,Track 9,Cluster 29,15,11,Commerce,79.04,69.31,28.0,46.1,74.36,1
STU003062,CAR00669,Automotive Engineer Specialist 669,Arts & Design,Track 9,Cluster 9,14,9,General,64.24,80.76,71.2,92.9,71.3,1
STU019878,CAR00860,Hotel Manager Specialist 860,Hospitality & Tourism,Track 10,Cluster 20,14,10,General,77.35,75.97,67.3,32.8,71.35,1
STU018804,CAR00288,Legal Advisor Specialist 288,Government & Public Service,Track 8,Cluster 18,15,9,General,72.41,72.09,69.9,55.6,67.17,0
STU030033,CAR00928,Defence Officer Specialist 928,Transportation,Track 8,Cluster 28,16,11,Commerce,76.93,83.08,95.7,82.6,81.34,1
STU009958,CAR00766,Counsellor Specialist 766,Transportation,Track 6,Cluster 16,12,7,General,78.05,74.81,65.5,97.3,83.7,1
STU019990,CAR00320,Machine Learning Engineer Specialist 320,Hospitality & Tourism,Track 10,Cluster 20,15,9,General,69.29,78.0,94.7,84.7,68.6,0
STU013047,CAR01049,Doctor Specialist 1049,Hospitality & Tourism,Track 9,Cluster 29,15,10,General,66.99,77.67,81.0,81.0,73.37,1
STU009979,CAR00358,Accountant Specialist 358,Architecture & Construction,Track 8,Cluster 28,11,7,General,60.44,79.8,78.5,85.7,70.54,1
STU030741,CAR00345,Biotechnologist Specialist 345,Arts & Design,Track 5,Cluster 15,13,8,GENERAL,63.01,82.27,16.5,93.1,63.51,0
STU022661,CAR00318,Data Scientist Specialist 318,Arts & Design,Track 8,Cluster 18,18,11,Commerce,69.74,75.8,46.0,76.0,70.31,1
STU018538,CAR00421,Dentist Specialist 421,Education,Track 1,Cluster 1,18,11,Humanities,60.5,81.98,59.9,12.4,70.67,1
STU032819,CAR00368,Teacher Specialist 368,Psychology & Social Services,Track 8,Cluster 8,12,8,Unknown,76.84,69.79,96.3,65.3,81.88,1
STU008072,CAR00165,Database Administrator Specialist 165,Healthcare,Track 5,Cluster 15,14,10,General,79.69,82.17,74.8,86.0,73.37,1
STU032133,CAR00642,Network Engineer Specialist 642,Arts & Design,Track 2,Cluster 12,11,7,General,75.09,74.24,66.6,88.2,76.79,1
STU001552,CAR00454,Defence Officer Specialist 454,FASHION,Track 4,Cluster 4,13,9,General,67.89,76.43,83.0,75.6,73.08,1
STU019262,CAR01019,Travel Consultant Specialist 1019,Media & Communication,Track 9,Cluster 29,14,10,General,71.8,69.5,48.2,72.5,65.57,0
STU006928,CAR01200,Electrical Engineer Specialist 1200,Marine,Track 10,Cluster 30,18,12,Humanities,77.31,74.45,60.3,59.0,75.51,1
STU010072,CAR00677,Investment Analyst Specialist 677,Engineering,Track 7,Cluster 17,18,12,Science-PCM,85.99,81.61,65.9,62.5,84.02,1
STU020688,CAR00393,Welder Specialist 393,Law,Track 3,Cluster 3,14,9,General,78.76,75.96,84.8,71.9,72.3,1
STU025530,CAR01007,Defence Officer Specialist 1007,Manufacturing,Track 7,Cluster 17,12,8,General,79.01,67.04,69.5,70.9,69.86,0
STU017696,CAR01079,Teacher Specialist 1079,Skilled Trades,Track 9,Cluster 29,19,12,Humanities,79.47,75.87,82.3,87.4,87.45,1
STU032308,CAR00510,Energy Analyst Specialist 510,Sports,Track 10,Cluster 30,13,8,General,80.25,77.63,69.2,96.1,86.0,1
STU023821,CAR00873,Machine Learning Engineer Specialist 873,Energy,Track 3,Cluster 3,14,10,General,76.06,81.58,81.8,77.9,81.93,1
STU000052,CAR00268,Agricultural Scientist Specialist 268,Logistics & Supply Chain,Track 8,Cluster 28,12,7,General,76.03,67.73,67.8,53.1,66.96,0
STU009115,CAR01094,Illustrator Specialist 1094,Finance,Track 4,Cluster 14,14,9,General,83.04,74.07,69.3,64.9,78.64,1
STU024254,CAR00807,Chemical Engineer Specialist 807,Sports,Track 7,Cluster 27,14,9,General,76.14,73.28,77.3,52.9,77.41,1
STU026927,CAR01029,Data Scientist Specialist 1029,Healthcare,Track 9,Cluster 9,14,10,General,74.7,69.4,82.9,73.7,72.71,1
STU016314,CAR00394,Technician Specialist 394,Education,Track 4,Cluster 4,19,12,Science-PCB,70.15,78.46,59.1,60.6,73.32,1
STU017677,CAR00398,AI Engineer Specialist 398,Media & Communication,Track 8,Cluster 8,19,12,Humanities,79.9,74.91,87.3,49.8,84.29,1
STU003864,CAR00933,UI UX Designer Specialist 933,Law,Track 3,Cluster 3,15,9,General,71.19,67.81,87.6,57.8,72.39,1
STU027098,CAR00120,Oceanographer Specialist 120,Marine,Track 10,Cluster 30,14,10,General,72.8,70.33,72.0,80.7,73.14,1
STU004202,CAR01094,Illustrator Specialist 1094,Finance,Track 4,Cluster 14,18,11,Science-PCB,78.22,70.89,73.9,59.7,68.16,0
STU016332,CAR01050,Nurse Specialist 1050,Sports,Track 10,Cluster 30,15,10,General,70.21,73.27,78.9,89.4,73.65,1
STU007965,CAR00731,Architect Specialist 731,ENGINEERING,Track 1,Cluster 11,14,8,General,67.49,77.46,44.2,79.1,77.99,1
STU007122,CAR01115,Mobile App Developer Specialist 1115,Manufacturing,Track 5,Cluster 5,11,7,General,77.97,82.78,67.9,89.3,80.97,1
STU002504,CAR00228,Hotel Manager Specialist 228,Marine,Track 8,Cluster 18,15,11,Unknown,74.79,72.27,91.4,95.9,76.22,1
STU029823,CAR01068,Oceanographer Specialist 1068,Law,Track 8,Cluster 18,15,11,Humanities,77.14,61.65,94.5,50.0,68.33,0
STU027779,CAR01105,Technician Specialist 1105,Logistics & Supply Chain,Track 5,Cluster 25,13,8,General,81.69,77.12,88.6,59.6,77.5,1
STU030300,CAR00319,AI Engineer Specialist 319,Fashion,Track 9,Cluster 19,12,8,General,83.84,58.0,56.3,73.8,70.13,1
STU012091,CAR00906,Automotive Engineer Specialist 906,Law,Track 6,Cluster 6,15,10,General,72.71,79.35,70.5,85.7,72.79,1
STU002040,CAR00677,Investment Analyst Specialist 677,Engineering,Track 7,Cluster 17,16,11,Humanities,70.19,78.82,59.8,93.1,76.76,1
STU011326,CAR00437,Accountant Specialist 437,Agriculture,Track 7,Cluster 17,13,9,General,64.22,75.95,66.0,64.5,66.37,0
STU000307,CAR00101,Doctor Specialist 101,Media & Communication,Track 1,Cluster 11,15,9,General,71.74,66.41,74.7,62.1,63.73,0
STU025828,CAR00932,Graphic Designer Specialist 932,Finance,Track 2,Cluster 2,18,11,Science-PCB,75.88,74.72,71.4,97.8,77.14,1
STU002067,CAR00407,BUSINESS ANALYST SPECIALIST 407,Engineering,Track 7,Cluster 17,16,10,General,60.74,72.48,42.2,68.6,61.24,0
STU011707,CAR00949,Software Developer Specialist 949,Life Sciences,Track 9,Cluster 19,15,10,General,79.34,77.29,76.3,48.6,78.24,1
STU013440,CAR00039,Pilot,Marine,Track 9,Cluster 9,11,7,General,65.05,67.79,94.2,94.8,72.98,1
STU006250,CAR00681,Human Resources Specialist Specialist 681,Environment,Track 1,Cluster 21,15,9,General,75.24,76.54,47.0,87.4,75.77,1
STU003355,CAR00639,Database Administrator Specialist 639,Government & Public Service,Track 9,Cluster 9,16,10,General,59.41,75.98,49.9,78.0,59.93,0
STU023728,CAR01187,Data Scientist Specialist 1187,Skilled Trades,Track 7,Cluster 17,12,7,General,57.12,69.69,71.1,71.9,64.47,0
STU025243,CAR01167,Public Relations Specialist Specialist 1167,Environment,Track 7,Cluster 27,14,8,General,74.25,64.39,82.9,34.6,72.31,1
STU000636,CAR00102,Nurse Specialist 102,Arts & Design,Track 2,Cluster 12,13,7,General,66.5,70.16,63.8,85.5,68.78,0
STU023866,CAR00365,Human Resources Specialist Specialist 365,Finance,Track 5,Cluster 5,17,11,Commerce,72.12,70.03,84.4,81.2,73.0,1
STU011974,CAR00246,Mobile App Developer Specialist 246,Healthcare,Track 6,Cluster 6,15,9,General,63.95,61.55,66.0,77.1,51.6,0
STU027228,CAR00813,Nurse Specialist 813,HEALTHCARE,Track 3,Cluster 3,14,8,General,56.69,78.16,82.9,60.8,74.77,1
STU022968,CAR00678,Economist Specialist 678,Healthcare,Track 8,Cluster 18,15,10,General,71.71,78.89,84.0,61.6,71.11,1
STU016470,CAR00543,Chef Specialist 543,Healthcare,Track 3,Cluster 3,12,8,General,73.78,73.52,81.5,76.7,76.21,1
STU022736,CAR00312,Logistics Manager Specialist 312,Law,Track 2,Cluster 12,14,10,General,71.03,75.64,72.0,64.2,71.53,1
STU029856,CAR00694,Content Creator Specialist 694,Defence & Security,Track 4,Cluster 4,18,11,Science-PCM,82.32,72.39,57.6,95.7,83.68,1
STU007468,CAR01079,Teacher Specialist 1079,Skilled Trades,Track 9,Cluster 29,13,8,General,82.06,72.01,75.2,79.7,77.12,1
STU018055,CAR00245,Web Developer Specialist 245,Engineering,TRACK 5,Cluster 5,11,7,General,78.75,77.0,50.2,58.3,85.38,1
STU007363,CAR00514,Marine Engineer Specialist 514,Technology,Track 4,Cluster 4,16,12,Humanities,74.72,69.31,35.9,68.6,72.04,1
STU027012,CAR00374,Policy Analyst Specialist 374,Hospitality & Tourism,Track 4,Cluster 14,12,7,General,78.61,81.73,81.8,73.9,84.97,1
STU003846,CAR01071,Auditor Specialist 1071,Government & Public Service,Track 1,Cluster 21,15,10,General,70.05,78.42,85.9,52.2,67.3,0
STU032739,CAR00552,Technician Specialist 552,Marine,Track 2,Cluster 12,17,12,Science-PCB,78.1,69.03,87.2,74.0,74.72,1
STU029373,CAR00839,HUMAN RESOURCES SPECIALIST SPECIALIST 839,Engineering,Track 9,Cluster 29,14,10,General,85.39,77.94,78.0,89.8,73.25,1
STU003806,CAR00517,Financial Analyst Specialist 517,Life Sciences,Track 7,Cluster 7,11,7,Unknown,65.76,73.85,50.8,94.6,71.65,1
STU027214,CAR00698,Fashion Designer Specialist 698,Hospitality & Tourism,Track 8,Cluster 8,17,11,Humanities,63.49,74.83,62.3,85.3,67.82,0
STU004246,CAR00850,Journalist Specialist 850,Business,Track 10,Cluster 10,14,8,General,83.49,64.89,42.3,64.7,70.64,1
STU028343,CAR00272,Renewable Energy Engineer Specialist 272,Engineering,Track 2,Cluster 2,13,9,General,75.99,75.5,79.1,72.7,75.47,1
STU000049,CAR01124,BIOMEDICAL ENGINEER SPECIALIST 1124,Psychology & Social Services,Track 4,Cluster 14,17,11,Humanities,80.82,76.85,50.9,29.1,70.95,1
STU032145,CAR01150,Auditor Specialist 1150,Education,Track 10,Cluster 10,15,11,Science-PCM,73.47,79.6,64.4,92.4,71.88,1
STU007737,CAR01081,Psychologist Specialist 1081,Technology,Track 1,Cluster 1,15,11,Science-PCM,76.35,71.51,79.1,76.4,73.04,1
STU032630,CAR00894,Pharmacist Specialist 894,Healthcare,Track 4,Cluster 24,17,12,Science-PCB,64.35,70.65,61.0,93.2,79.9,1
STU029579,CAR00886,Chemical Engineer Specialist 886,Fashion,Track 6,Cluster 16,11,7,General,77.61,67.64,96.2,54.8,72.05,1
STU024833,CAR00851,Public Relations Specialist Specialist 851,Finance,Track 1,Cluster 11,17,11,Science-PCB,73.41,73.7,35.4,93.6,71.93,1
STU025953,CAR00008,Web Developer,Manufacturing,Track 8,Cluster 8,17,11,Science-PCM,76.04,79.86,43.1,47.3,71.1,1
