career_id,career_name,career_domain,career_subdomain,career_cluster,required_mathematical_ability,required_logical_reasoning,required_scientific_thinking,required_problem_solving,required_analytical_thinking,required_communication,required_creativity,required_digital_ability,required_spatial_ability,required_practical_ability,required_learning_ability,required_technology_interest,required_engineering_interest,required_healthcare_interest,required_business_interest,required_finance_interest,required_arts_interest,required_design_interest,required_research_interest,required_environment_interest,required_agriculture_interest,minimum_education_level
CAR01055,Microbiologist Specialist 1055,Engineering,Track 5,Cluster 5,77.0,15.0,83.0,90.0,81.0,22.0,59.0,24.0,94.0,76.0,57.0,18.0,71.0,57.0,53.0,55.0,95.0,39.0,28.0,54.0,66.0,Professional Degree
CAR01056,Biotechnologist Specialist 1056,Healthcare,Track 6,Cluster 6,19.0,18.0,19.0,41.0,42.0,71.0,54.0,34.0,83.0,70.0,36.0,36.0,38.0,48.0,85.0,19.0,42.0,80.0,44.0,62.0,32.0,Diploma
CAR01057,Geneticist Specialist 1057, Life Sciences ,Track 7,Cluster 7,34.0,42.0,83.0,29.0,37.0,25.0,83.0,60.0,81.0,23.0,76.0,50.0,92.0,41.0,94.0,85.0,28.0,82.0,27.0,28.0,90.0,Higher Secondary
CAR01058,Agricultural Scientist Specialist 1058,Agriculture,Track 8,Cluster 8,31.0,59.0,90.0,,21.0,54.0,25.0,34.0,15.0,78.0,17.0,28.0,63.0,85.0,32.0,87.0,57.0,24.0,32.0,22.0,53.0,Diploma
CAR01059,Agronomist Specialist 1059,Environment,Track 9,Cluster 9,43.0,69.0,64.0,21.0,72.0,40.0,49.0,42.0,62.0,51.0,54.0,44.0,37.0,20.0,,70.0,93.0,22.0,21.0,68.0,63.0,Higher Secondary
CAR01060,Forestry Specialist Specialist 1060,Architecture & Construction,Track 10,Cluster 10,17.0,32.0,89.0,88.0,64.0,25.0,72.0,78.0,72.0,94.0,76.0,64.0,74.0,16.0,49.0,94.0,44.0,17.0,41.0,63.0,55.0,Diploma
CAR01061,Environmental Scientist Specialist 1061,Manufacturing,Track 1,Cluster 11,76.0,16.0,61.0,51.0,65.0,51.0,61.0,33.0,,38.0,86.0,22.0,91.0,81.0,40.0,63.0,32.0,70.0,64.0,32.0,55.0,Higher Secondary
CAR01062,Renewable Energy Engineer Specialist 1062,Energy,Track 2,Cluster 12,70.0,73.0,49.0,43.0,24.0,76.0,84.0,94.0,38.0,45.0,34.0,91.0,26.0,49.0,73.0,36.0,42.0,85.0,31.0,94.0,69.0,Higher Secondary
CAR01063,Energy Analyst Specialist 1063,Transportation, Track 3 ,Cluster 13,78.0,66.0,94.0,67.0,54.0,69.0,61.0,43.0,77.0,50.0,23.0,81.0,90.0,24.0,74.0,71.0,57.0,33.0,16.0,34.0,88.0,Undergraduate
CAR01064,Automotive Engineer Specialist 1064,Aviation,Track 4,Cluster 14,70.0,25.0,91.0,18.0,90.0,54.0,68.0,39.0,39.0,32.0,66.0,81.0,21.0,38.0,89.0,15.0,25.0,46.0,74.0,16.0,50.0,Professional Degree
CAR01065,Aviation Engineer Specialist 1065,Marine,Track 5,Cluster 15,53.0,61.0,89.0,94.0,22.0,34.0,48.0,15.0,39.0,75.0,38.0,74.0,17.0,39.0,75.0,28.0,44.0,86.0,20.0,74.0,66.0,Undergraduate
CAR01066,Pilot Specialist 1066,Business,Track 6,Cluster 16,73.0,,18.0,25.0,30.0,76.0,74.0,64.0,63.0,55.0,21.0,46.0,53.0,31.0,59.0,48.0,91.0,67.0,37.0,19.0,74.0,Undergraduate
CAR01067,Marine Engineer Specialist 1067,Finance,Track 7,Cluster 17,20.0,91.0,26.0,59.0,15.0,60.0,91.0,62.0,49.0,56.0,44.0,62.0,36.0,90.0,83.0,58.0,20.0,17.0,70.0,57.0,23.0,Secondary
CAR01068,Oceanographer Specialist 1068,Law,Track 8,Cluster 18,95.0,95.0,92.0,31.0,77.0,66.0,89.0,51.0,24.0,92.0,60.0,85.0,59.0,78.0,21.0,26.0,51.0,95.0,23.0,39.0,52.0,Higher Secondary
CAR01069,Accountant Specialist 1069,Education,Track 9,Cluster 19,85.0,75.0,63.0,82.0,63.0,93.0,28.0,35.0,87.0,43.0,35.0,85.0,81.0,21.0,86.0,75.0,16.0,79.0,43.0,48.0,31.0,Higher Secondary
CAR01070,Financial Analyst Specialist 1070,Psychology & Social Services,Track 10,Cluster 20,91.0,64.0,18.0,76.0,51.0,88.0,57.0,66.0,25.0,62.0,46.0,64.0,89.0,47.0,36.0,85.0,,53.0,94.0,74.0,82.0,Undergraduate
CAR01071,Auditor Specialist 1071,Government & Public Service,Track 1,Cluster 21,26.0,21.0,79.0,31.0,34.0,,49.0,48.0,54.0,24.0,80.0,70.0,51.0,55.0,25.0,87.0,89.0,72.0,69.0,67.0,51.0,Diploma
CAR01072,Investment Analyst Specialist 1072,Defence & Security,Track 2,Cluster 22,86.0,78.0,92.0,71.0,15.0,72.0,19.0,77.0,58.0,28.0,38.0,38.0,65.0,52.0,59.0,59.0,93.0,58.0,58.0,48.0,49.0,Professional Degree
CAR01073,Economist Specialist 1073,Media & Communication,Track 3,Cluster 23,82.0,60.0,22.0,87.0,64.0,62.0,89.0,,89.0,65.0,24.0,91.0,34.0,76.0,88.0,21.0,88.0,37.0,62.0,28.0,86.0,Postgraduate
CAR01074,Entrepreneur Specialist 1074,Arts & Design,Track 4,Cluster 24,25.0,68.0,63.0,48.0,41.0,27.0,93.0,72.0,85.0,35.0,26.0,50.0,28.0,40.0,33.0,44.0,24.0,88.0,22.0,75.0,25.0,Undergraduate
CAR01075,Marketing Specialist Specialist 1075,Fashion,Track 5,Cluster 25,91.0,37.0,69.0,28.0,43.0,65.0,47.0,19.0,66.0,80.0,78.0,59.0,49.0,20.0,28.0,84.0,52.0,60.0,40.0,76.0,59.0,Diploma
CAR01076,Human Resources Specialist Specialist 1076,Hospitality & Tourism,Track 6,Cluster 26,68.0,89.0,64.0,36.0,82.0,95.0,41.0,92.0,22.0,63.0,25.0,93.0,53.0,84.0,24.0,45.0,91.0,72.0,49.0,46.0,56.0,Higher Secondary
CAR01077,Lawyer Specialist 1077,Sports,Track 7,Cluster 27,73.0,78.0,18.0,23.0,58.0,82.0,59.0,79.0,19.0,51.0,38.0,46.0,93.0,57.0,33.0,15.0,87.0,89.0,57.0,92.0,80.0,Higher Secondary
CAR01078,Legal Advisor Specialist 1078,Logistics & Supply Chain,Track 8,Cluster 28,54.0,80.0,72.0,85.0,25.0,63.0,26.0,89.0,26.0,78.0,17.0,32.0,16.0,45.0,77.0,72.0,64.0,47.0,73.0,92.0,35.0,Secondary
CAR01079,Teacher Specialist 1079,Skilled Trades,Track 9,Cluster 29,72.0,85.0,36.0,34.0,83.0,58.0,95.0,49.0,20.0,55.0,67.0,15.0,92.0,87.0,56.0,28.0,33.0,58.0,68.0,35.0,56.0,Secondary
CAR01080,Education Consultant Specialist 1080,Research,Track 10,Cluster 30,50.0,16.0,65.0,35.0,55.0,25.0,82.0,54.0,81.0,19.0,63.0,87.0,57.0,26.0,33.0,33.0,77.0,66.0,47.0,68.0,68.0,Undergraduate
CAR01081,Psychologist Specialist 1081,Technology,Track 1,Cluster 1,75.0,74.0,67.0,47.0,43.0,46.0,55.0,68.0,38.0,92.0,33.0,34.0,18.0,90.0,51.0,50.0,49.0,56.0,55.0,69.0,60.0,Professional Degree
CAR01082,Counsellor Specialist 1082,Engineering,Track 2,Cluster 2,40.0,37.0,27.0,84.0,54.0,69.0,33.0,77.0,38.0,54.0,41.0,30.0,69.0,94.0,36.0,67.0,64.0,38.0,48.0,74.0,69.0,Professional Degree
CAR01083,Social Worker Specialist 1083,Healthcare,Track 3,Cluster 3,91.0,49.0,15.0,47.0,51.0,43.0,74.0,34.0,85.0,73.0,58.0,94.0,28.0,72.0,16.0,18.0,85.0,30.0,15.0,32.0,93.0,Undergraduate
CAR01084,Civil Services Officer Specialist 1084,Life Sciences,Track 4,Cluster 4,60.0,72.0,61.0,29.0,33.0,27.0,92.0,45.0,32.0,60.0,63.0,31.0,83.0,51.0,36.0,95.0,53.0,78.0,87.0,39.0,33.0,Professional Degree
CAR01085,Policy Analyst Specialist 1085,Agriculture,Track 5,Cluster 5,83.0,47.0,41.0,57.0,71.0,68.0,46.0,77.0,86.0,39.0,37.0,90.0,83.0,58.0,83.0,85.0,22.0,62.0,83.0,21.0,25.0,Diploma
CAR01086,Defence Officer Specialist 1086,Environment,Track 6 ,Cluster 6,89.0,,66.0,26.0,54.0,22.0,79.0,70.0,45.0,38.0,53.0,70.0,46.0,80.0,32.0,46.0,94.0,87.0,72.0,38.0,18.0,Postgraduate
CAR01087,Journalist Specialist 1087,Architecture & Construction,Track 7,Cluster 7,25.0,80.0,46.0,20.0,57.0,73.0,81.0,51.0,63.0,63.0,81.0,92.0,68.0,89.0,28.0,66.0,71.0,62.0,48.0,70.0,62.0,Professional Degree
CAR01088,Public Relations Specialist Specialist 1088,Manufacturing,Track 8,Cluster 8,42.0,45.0,66.0,52.0,84.0,19.0,24.0,39.0,93.0,61.0,93.0,36.0,49.0,32.0,29.0,30.0,74.0,35.0,57.0,40.0,54.0,Professional Degree
CAR01089,Content Creator Specialist 1089, Energy ,Track 9,Cluster 9,83.0,76.0,36.0,69.0,37.0,34.0,58.0,78.0,46.0,39.0,70.0,69.0,41.0,89.0,41.0,19.0,41.0,19.0,55.0,62.0,87.0,Diploma
CAR01090,Graphic Designer Specialist 1090,Transportation,Track 10,Cluster 10,57.0,73.0,52.0,47.0,92.0,28.0,25.0,88.0,51.0,68.0,61.0,29.0,65.0,17.0,55.0,73.0,61.0,59.0,33.0,30.0,28.0,Higher Secondary
CAR01091,UI UX Designer Specialist 1091,Aviation,Track 1,Cluster 11,65.0,77.0,80.0,15.0,28.0,86.0,39.0,28.0,25.0,87.0,47.0,17.0,29.0,58.0,94.0,79.0,16.0,70.0,92.0,61.0,78.0,Higher Secondary
CAR01092,Product Designer Specialist 1092,Marine,Track 2,Cluster 12,54.0,72.0,62.0,37.0,51.0,85.0,75.0,49.0,31.0,59.0,18.0,17.0,91.0,53.0,29.0,93.0,36.0,24.0,73.0,88.0,44.0,Diploma
CAR01093,Fashion Designer Specialist 1093,Business,Track 3,Cluster 13,84.0,57.0,68.0,27.0,78.0,71.0,61.0,110.0,73.0,51.0,79.0,34.0,60.0,18.0,15.0,90.0,20.0,20.0,20.0,16.0,38.0,Undergraduate
CAR01094,Illustrator Specialist 1094,Finance,Track 4,Cluster 14,66.0,46.0,57.0,71.0,27.0,53.0,94.0,65.0,59.0,70.0,61.0,85.0,89.0,23.0,36.0,83.0,22.0,28.0,77.0,93.0,36.0,Postgraduate
CAR01095,Animator Specialist 1095,Law,Track 5,Cluster 15,52.0,69.0,92.0,46.0,57.0,63.0,18.0,28.0,76.0,73.0,54.0,94.0,71.0,72.0,35.0,63.0,66.0,36.0,86.0,89.0,95.0,Undergraduate
CAR01096,Chef Specialist 1096,Education,Track 6, Cluster 16 ,68.0,68.0,72.0,86.0,77.0,32.0,45.0,18.0,38.0,74.0,20.0,89.0,50.0,90.0,54.0,78.0,37.0,59.0,74.0,89.0,83.0,Undergraduate
CAR01097,Hotel Manager Specialist 1097,Psychology & Social Services,Track 7,Cluster 17,20.0,72.0,83.0,72.0,91.0,53.0,67.0,69.0,81.0,29.0,43.0,29.0,33.0,43.0,71.0,25.0,81.0,67.0,83.0,17.0,73.0,Undergraduate
CAR01098,Travel Consultant Specialist 1098,Government & Public Service,Track 8,Cluster 18,59.0,60.0,42.0,31.0,18.0,90.0,30.0,27.0,15.0,66.0,26.0,88.0,30.0,22.0,61.0,60.0,18.0,25.0,66.0,53.0,60.0,Professional Degree
CAR01099,Sports Coach Specialist 1099,Defence & Security,Track 9,Cluster 19,20.0,92.0,70.0,24.0,15.0,38.0,27.0,33.0,15.0,40.0,95.0,60.0,56.0,48.0,32.0,24.0,46.0,68.0,58.0,81.0,32.0,Secondary
CAR01100,Sports Scientist Specialist 1100,Media & Communication,Track 10,Cluster 20,52.0,94.0,93.0,45.0,44.0,15.0,53.0,65.0,56.0,47.0,30.0,43.0,40.0,70.0,79.0,78.0,27.0,24.0,77.0,47.0,53.0,Postgraduate
CAR01101,Supply Chain Analyst Specialist 1101,Arts & Design,Track 1,Cluster 21,52.0,32.0,58.0,88.0,35.0,51.0,88.0,59.0,51.0,15.0,50.0,24.0,56.0,93.0,36.0,30.0,15.0,85.0,52.0,64.0,54.0,Secondary
CAR01102,Logistics Manager Specialist 1102,Fashion,Track 2,Cluster 22,92.0,17.0,41.0,23.0,39.0,59.0,47.0,17.0,83.0,71.0,19.0,19.0,51.0,85.0,45.0,15.0,93.0,83.0,73.0,88.0,74.0,Postgraduate
CAR01103,Electrician Specialist 1103,Hospitality & Tourism,Track 3,Cluster 23,47.0,69.0,31.0,52.0,87.0,64.0,66.0,92.0,36.0,67.0,61.0,46.0,44.0,18.0,61.0,91.0,56.0,89.0,89.0,24.0,76.0,Postgraduate
CAR01104,Welder Specialist 1104, Sports ,Track 4,Cluster 24,49.0,80.0,48.0,59.0,23.0,27.0,29.0,80.0,82.0,22.0,42.0,22.0,92.0,22.0,19.0,80.0,81.0,35.0,49.0,25.0,63.0,Higher Secondary
CAR01105,Technician Specialist 1105,Logistics & Supply Chain,Track 5,Cluster 25,60.0,15.0,68.0,49.0,95.0,33.0,67.0,53.0,49.0,95.0,25.0,52.0,64.0,71.0,44.0,75.0,63.0,34.0,59.0,79.0,43.0,Undergraduate
CAR01106,Research Scientist Specialist 1106,Skilled Trades,Track 6,Cluster 26,31.0,60.0,26.0,61.0,95.0,15.0,57.0,93.0,67.0,70.0,73.0,19.0,82.0,91.0,36.0,77.0,39.0,77.0,73.0,53.0,66.0,Secondary
CAR01107,Software Developer Specialist 1107,Research,Track 7,Cluster 27,30.0,28.0,34.0,32.0,19.0,29.0,21.0,62.0,93.0,84.0,53.0,90.0,83.0,62.0,22.0,15.0,64.0,45.0,80.0,89.0,74.0,Postgraduate
CAR01108,Data Scientist Specialist 1108,Technology,Track 8,Cluster 28,46.0,29.0,34.0,62.0,66.0,18.0,36.0,67.0,69.0,27.0,82.0,50.0,90.0,49.0,37.0,27.0,48.0,55.0,54.0,95.0,95.0,Diploma
CAR01109,AI Engineer Specialist 1109,Engineering,Track 9,Cluster 29,81.0,80.0,35.0,30.0,81.0,28.0,75.0,80.0,45.0,76.0,49.0,23.0,52.0,44.0,23.0,56.0,72.0,25.0,68.0,25.0,49.0,Undergraduate
CAR01110,Machine Learning Engineer Specialist 1110,Healthcare,Track 10,Cluster 30,75.0,53.0,85.0,68.0,23.0,32.0,41.0,46.0,54.0,27.0,54.0,22.0,76.0,31.0,81.0,33.0,90.0,33.0,47.0,28.0,40.0,Undergraduate
CAR01111,Cybersecurity Analyst Specialist 1111,Life Sciences,Track 1,Cluster 1,76.0,32.0,28.0,28.0,29.0,16.0,28.0,64.0,80.0,19.0,,88.0,89.0,32.0,53.0,71.0,39.0,,70.0,73.0,59.0,Undergraduate
CAR01112,Cloud Engineer Specialist 1112,Agriculture,Track 2,Cluster 2,31.0,56.0,21.0,,87.0,70.0,71.0,92.0,30.0,40.0,15.0,18.0,91.0,37.0,45.0,72.0,36.0,56.0,37.0,18.0,31.0,Diploma
CAR01113,Database Administrator Specialist 1113,Environment,Track 3,Cluster 3,27.0,75.0,18.0,92.0,74.0,36.0,30.0,80.0,78.0,37.0,67.0,61.0,74.0,20.0,47.0,66.0,80.0,61.0,72.0,24.0,82.0,Higher Secondary
CAR01114,Web Developer Specialist 1114,Architecture & Construction,Track 4,Cluster 4,20.0,90.0,26.0,83.0,85.0,67.0,32.0,36.0,41.0,42.0,68.0,50.0,60.0,51.0,55.0,16.0,43.0,16.0,83.0,41.0,79.0,Postgraduate
CAR01115,Mobile App Developer Specialist 1115,Manufacturing,Track 5,Cluster 5,68.0,38.0,83.0,29.0,26.0,95.0,63.0,78.0,60.0,23.0,51.0,,69.0,43.0,81.0,15.0,74.0,63.0,54.0,51.0,62.0,Secondary
CAR01116,Network Engineer Specialist 1116,Energy,Track 6,Cluster 6,38.0,61.0,35.0,17.0,71.0,49.0,70.0,21.0,92.0,52.0,61.0,84.0,86.0,74.0,26.0,49.0,78.0,91.0,71.0,46.0,73.0,Secondary
CAR01117,Data Analyst Specialist 1117,Transportation,Track 7,Cluster 7,,69.0,73.0,38.0,29.0,70.0,33.0,21.0,57.0,92.0,59.0,33.0,95.0,46.0,16.0,95.0,31.0,33.0,18.0,89.0,46.0,Undergraduate
CAR01118, Business Analyst Specialist 1118 ,Aviation,Track 8,Cluster 8,21.0,19.0,59.0,35.0,25.0,93.0,72.0,56.0,62.0,74.0,44.0,88.0,18.0,,35.0,56.0,90.0,15.0,34.0,83.0,56.0,Undergraduate
CAR01119,Civil Engineer Specialist 1119,Marine,Track 9,Cluster 9,71.0,56.0,68.0,80.0,27.0,79.0,28.0,66.0,47.0,27.0,37.0,60.0,23.0,,17.0,66.0,67.0,38.0,50.0,90.0,41.0,Professional Degree
CAR01120,Mechanical Engineer Specialist 1120,Business,Track 10,Cluster 10,87.0,21.0,57.0,42.0,55.0,73.0,49.0,28.0,41.0,21.0,64.0,62.0,,46.0,42.0,69.0,84.0,90.0,79.0,79.0,48.0,Secondary
CAR01121,Electrical Engineer Specialist 1121,Finance,Track 1,Cluster 11,30.0,60.0,94.0,19.0,39.0,62.0,79.0,45.0,59.0,34.0,36.0,79.0,48.0,86.0,86.0,27.0,87.0,94.0,58.0,76.0,46.0,Secondary
CAR01122,Electronics Engineer Specialist 1122,Law,Track 2,Cluster 12,71.0,77.0,56.0,54.0,54.0,45.0,83.0,74.0,50.0,16.0,85.0,58.0,46.0,43.0,35.0,95.0,66.0,19.0,29.0,38.0,42.0,Professional Degree
CAR01123,Chemical Engineer Specialist 1123,Education,Track 3,Cluster 13,47.0,45.0,22.0,94.0,77.0,77.0,55.0,72.0,91.0,54.0,18.0,45.0,41.0,70.0,61.0,23.0,83.0,41.0,87.0,31.0,65.0,Secondary
CAR01124,Biomedical Engineer Specialist 1124,Psychology & Social Services,Track 4,Cluster 14,90.0,59.0,28.0,68.0,40.0,31.0,77.0,34.0,79.0,48.0,52.0,54.0,75.0,21.0,55.0,85.0,55.0,92.0,30.0,78.0,60.0,Secondary
CAR01125,Environmental Engineer Specialist 1125,Government & Public Service,Track 5,Cluster 15,24.0,56.0,42.0,19.0,28.0,36.0,67.0,79.0,94.0,39.0,79.0,84.0,89.0,73.0,38.0,24.0,30.0,39.0,64.0,55.0,67.0,Diploma
CAR01126,Architect Specialist 1126,Defence & Security,Track 6,Cluster 16,70.0,36.0,41.0,74.0,,54.0,70.0,81.0,79.0,57.0,67.0,57.0,32.0,33.0,41.0,81.0,24.0,93.0,72.0,51.0,30.0,Professional Degree
CAR01127,Urban Planner Specialist 1127,Media & Communication,Track 7,Cluster 17,82.0,61.0,37.0,51.0,69.0,53.0,37.0,22.0,90.0,48.0,92.0,92.0,93.0,17.0,81.0,94.0,88.0,79.0,25.0,35.0,90.0,Postgraduate
CAR01128,Doctor Specialist 1128,Arts & Design,Track 8,Cluster 18,76.0,60.0,30.0,78.0,67.0,30.0,58.0,25.0,,16.0,94.0,70.0,80.0,70.0,46.0,32.0,95.0,68.0,42.0,32.0,90.0,Secondary
CAR01129,Nurse Specialist 1129,Fashion,Track 9,Cluster 19,44.0,88.0,16.0,37.0,83.0,89.0,32.0,71.0,52.0,90.0,82.0,88.0,91.0,16.0,87.0,28.0,66.0,74.0,16.0,52.0,17.0,Higher Secondary
CAR01130,Physiotherapist Specialist 1130,Hospitality & Tourism,Track 10,Cluster 20,53.0,73.0,82.0,81.0,74.0,84.0,80.0,91.0,95.0,66.0,76.0,87.0,91.0,34.0,56.0,77.0,53.0,33.0,25.0,38.0,21.0,Diploma
CAR01131,Pharmacist Specialist 1131,Sports,Track 1,Cluster 21,23.0,42.0,16.0,46.0,26.0,71.0,27.0,76.0,15.0,63.0,86.0,23.0,60.0,26.0,53.0,90.0,66.0,49.0,92.0,90.0,91.0,Professional Degree
CAR01132,Dentist Specialist 1132,Logistics & Supply Chain,Track 2,Cluster 22,80.0,78.0,80.0,80.0,92.0,64.0,29.0,74.0,86.0,46.0,29.0,93.0,34.0,36.0,88.0,86.0,67.0,41.0,47.0,92.0,82.0,Secondary
CAR01133,Medical Laboratory Scientist Specialist 1133,Skilled Trades,Track 3,Cluster 23,68.0,91.0,29.0,35.0,18.0,48.0,18.0,91.0,15.0,21.0,30.0,77.0,94.0,45.0,30.0,60.0,30.0,86.0,90.0,88.0,93.0,Postgraduate
CAR01134,Microbiologist Specialist 1134,Research,Track 4,Cluster 24,77.0,51.0,77.0,73.0,31.0,39.0,46.0,91.0,30.0,60.0,56.0,39.0,62.0,76.0,80.0,92.0,33.0,44.0,90.0,20.0,15.0,Diploma
CAR01135,Biotechnologist Specialist 1135,Technology,Track 5,Cluster 25,22.0,85.0,49.0,79.0,31.0,91.0,91.0,69.0,79.0,31.0,22.0,41.0,25.0,18.0,16.0,26.0,95.0,35.0,51.0,48.0,70.0,Undergraduate
CAR01136,Geneticist Specialist 1136,Engineering,Track 6,Cluster 26,31.0,82.0,43.0,46.0,31.0,56.0,75.0,58.0,34.0,59.0,33.0,78.0,71.0,83.0,61.0,26.0,19.0,76.0,36.0,86.0,16.0,Professional Degree
CAR01137,Agricultural Scientist Specialist 1137,Healthcare,Track 7,Cluster 27,95.0,31.0,71.0,63.0,24.0,80.0,71.0,23.0,33.0,67.0,94.0,52.0,28.0,93.0,89.0,60.0,51.0,44.0,54.0,94.0,95.0,Secondary
CAR01138,Agronomist Specialist 1138,Life Sciences,Track 8,Cluster 28,24.0,36.0,75.0,83.0,37.0,28.0,79.0,43.0,22.0,41.0,42.0,36.0,33.0,40.0,80.0,88.0,39.0,51.0,81.0,71.0,42.0,Diploma
CAR01139,Forestry Specialist Specialist 1139,Agriculture,Track 9,Cluster 29,59.0,52.0,86.0,65.0,64.0,29.0,91.0,62.0,25.0,53.0,64.0,52.0,60.0,64.0,44.0,55.0,16.0,70.0,87.0,19.0,59.0,Secondary
CAR01140,Environmental Scientist Specialist 1140,Environment,Track 10,Cluster 30,74.0,71.0,76.0,61.0,75.0,45.0,37.0,75.0,53.0,64.0,75.0,91.0,79.0,48.0,33.0,70.0,76.0,56.0,57.0,71.0,85.0,Secondary
CAR01141,Renewable Energy Engineer Specialist 1141,Architecture & Construction,Track 1,Cluster 1,78.0,71.0,48.0,57.0,92.0,27.0,62.0,34.0,70.0,22.0,45.0,52.0,65.0,77.0,64.0,36.0,52.0,31.0,43.0,55.0,76.0,Postgraduate
CAR01142,Energy Analyst Specialist 1142,Manufacturing,Track 2,Cluster 2,60.0,30.0,93.0,86.0,69.0,23.0,88.0,37.0,52.0,31.0,60.0,79.0,63.0,16.0,17.0,25.0,58.0,88.0,29.0,74.0,62.0,Diploma
CAR01143,Automotive Engineer Specialist 1143,Energy,Track 3,Cluster 3,93.0,92.0,22.0,90.0,44.0,39.0,75.0,48.0,,92.0,68.0,89.0,48.0,56.0,37.0,26.0,74.0,70.0,74.0,36.0,78.0,Diploma
CAR01144,Aviation Engineer Specialist 1144,Transportation,Track 4,Cluster 4,23.0,22.0,22.0,77.0,15.0,23.0,26.0,44.0,39.0,28.0,59.0,16.0,39.0,46.0,65.0,88.0,65.0,46.0,91.0,93.0,27.0,Secondary
CAR01145,Pilot Specialist 1145,Aviation,Track 5,Cluster 5,19.0,93.0,82.0,75.0,90.0,86.0,91.0,82.0,46.0,57.0,64.0,16.0,58.0,78.0,70.0,79.0,75.0,74.0,95.0,70.0,95.0,Undergraduate
CAR01146,Marine Engineer Specialist 1146,Marine,Track 6,Cluster 6,25.0,21.0,32.0,42.0,36.0,80.0,90.0,46.0,87.0,84.0,77.0,34.0,83.0,48.0,20.0,59.0,37.0,92.0,44.0,42.0,50.0,Postgraduate
CAR01147,Oceanographer Specialist 1147,Business,Track 7,Cluster 7,70.0,94.0,38.0,19.0,90.0,94.0,90.0,70.0,30.0,31.0,52.0,17.0,83.0,84.0,19.0,63.0,49.0,68.0,61.0,90.0,30.0,Higher Secondary
CAR01148,Accountant Specialist 1148,Finance,Track 8,Cluster 8,38.0,70.0,83.0,47.0,64.0,95.0,56.0,19.0,57.0,68.0,32.0,,24.0,54.0,57.0,83.0,95.0,23.0,41.0,52.0,,Diploma
CAR01149,Financial Analyst Specialist 1149,Law,Track 9,Cluster 9,61.0,35.0,57.0,86.0,63.0,57.0,95.0,78.0,86.0,46.0,54.0,79.0,65.0,65.0,41.0,74.0,15.0,63.0,39.0,57.0,30.0,Diploma
CAR01150,Auditor Specialist 1150,Education,Track 10,Cluster 10,82.0,29.0,53.0,44.0,82.0,38.0,39.0,27.0,26.0,66.0,25.0,38.0,74.0,48.0,94.0,88.0,84.0,56.0,65.0,24.0,31.0,Secondary
CAR01151,Investment Analyst Specialist 1151,Psychology & Social Services,Track 1,Cluster 11,15.0,62.0,16.0,48.0,48.0,16.0,81.0,81.0,87.0,49.0,68.0,17.0,34.0,59.0,,28.0,45.0,90.0,22.0,64.0,26.0,Undergraduate
CAR01152,Economist Specialist 1152,Government & Public Service,Track 2,Cluster 12,78.0,68.0,80.0,53.0,28.0,93.0,21.0,30.0,78.0,79.0,52.0,33.0,22.0,83.0,51.0,67.0,45.0,19.0,87.0,78.0,51.0,Postgraduate
CAR01153,Entrepreneur Specialist 1153,Defence & Security ,Track 3,Cluster 13,,73.0,34.0,81.0,63.0,24.0,82.0,19.0,86.0,39.0,22.0,40.0,26.0,48.0,36.0,44.0,74.0,48.0,50.0,35.0,28.0,Undergraduate
CAR01154,Marketing Specialist Specialist 1154,Media & Communication,Track 4,Cluster 14,16.0,15.0,28.0,36.0,23.0,64.0,66.0,89.0,60.0,95.0,79.0,83.0,61.0,54.0,68.0,36.0,17.0,32.0,68.0,81.0,43.0,Higher Secondary
CAR01155,Human Resources Specialist Specialist 1155,Arts & Design,Track 5,Cluster 15,83.0,43.0,15.0,50.0,81.0,71.0,86.0,82.0,33.0,49.0,70.0,80.0,71.0,57.0,81.0,43.0,88.0,26.0,56.0,54.0,48.0,Secondary
CAR01156,Lawyer Specialist 1156,Fashion,Track 6,Cluster 16,56.0,48.0,59.0,78.0,73.0,27.0,69.0,29.0,58.0,41.0,39.0,80.0,,62.0,47.0,64.0,75.0,56.0,43.0,42.0,28.0,Secondary
CAR01157,Legal Advisor Specialist 1157,Hospitality & Tourism,Track 7,Cluster 17,36.0,55.0,52.0,21.0,82.0,90.0,35.0,43.0,61.0,54.0,50.0,,35.0,95.0,21.0,82.0,57.0,45.0,79.0,87.0,93.0,Professional Degree
CAR01158,Teacher Specialist 1158,Sports,Track 8,Cluster 18,18.0,69.0,55.0,32.0,41.0,22.0,55.0,73.0,49.0,48.0,59.0,31.0,63.0,45.0,65.0,68.0,38.0,17.0,17.0,73.0,48.0,Undergraduate
CAR01159,Education Consultant Specialist 1159,Logistics & Supply Chain,Track 9,Cluster 19,54.0,76.0,68.0,83.0,67.0,94.0,24.0,49.0,51.0,16.0,33.0,73.0,79.0,85.0,23.0,31.0,90.0,92.0,22.0,38.0,91.0,Postgraduate
CAR01160,Psychologist Specialist 1160,Skilled Trades,Track 10,Cluster 20,76.0,17.0,62.0,79.0,41.0,91.0,41.0,89.0,46.0,20.0,57.0,27.0,86.0,49.0,30.0,16.0,24.0,43.0,15.0,95.0,72.0,Higher Secondary
CAR01161,Counsellor Specialist 1161, Research ,Track 1,Cluster 21,,30.0,77.0,16.0,94.0,78.0,,76.0,39.0,16.0,53.0,79.0,45.0,39.0,32.0,55.0,47.0,64.0,87.0,47.0,37.0,Higher Secondary
